Tipo_corte,Current_1,Voltage_1,Current_2,Current_3,Voltage_3,formattedTimestamp,stringPersonalizado

20.55,240.6,19.57,11.02,21.69,239.6,08/11/2023 16:31:02,9

12.88,20.55,240.6,19.57,21.69,239.6,08/11/2023 16:31:03,9

11.29,20.55,240.6,19.57,21.69,239.6,08/11/2023 16:31:03,9

11.24,20.55,240.6,19.57,21.69,239.6,08/11/2023 16:31:03,9

11.73,20.55,240.6,19.57,21.69,239.6,08/11/2023 16:31:03,9

20.55,8.56,240.6,19.57,21.69,239.6,08/11/2023 16:31:03,9

12.71,20.55,240.6,19.34,21.69,239.6,08/11/2023 16:31:03,9

20.55,240.6,9.19,19.34,21.69,239.6,08/11/2023 16:31:03,9

20.55,240.6,19.34,21.69,5.1,239.6,08/11/2023 16:31:03,9

8.23,20.55,240.6,19.34,21.69,239.6,08/11/2023 16:31:03,9

7.03,20.55,240.6,19.34,21.69,239.6,08/11/2023 16:31:03,9

8.02,20.28,240.7,19.34,21.53,239.6,08/11/2023 16:31:03,9

11.11,20.28,240.7,19.34,21.53,239.6,08/11/2023 16:31:03,9

20.28,10.12,240.7,19.34,21.53,239.6,08/11/2023 16:31:03,9

20.28,240.7,19.34,13.14,21.53,239.6,08/11/2023 16:31:03,9

12.43,20.28,240.7,19.34,21.53,239.6,08/11/2023 16:31:03,9

10.44,20.28,240.7,19.34,21.53,239.6,08/11/2023 16:31:03,9

11.28,20.28,240.7,19.34,21.53,239.6,08/11/2023 16:31:03,9

7.8,20.28,240.7,19.34,21.53,239.6,08/11/2023 16:31:03,9

9.5,20.28,240.7,19.34,21.53,239.6,08/11/2023 16:31:03,9

9.53,20.28,240.7,19.34,21.53,239.6,08/11/2023 16:31:03,9

9.2,20.28,240.7,19.34,21.53,239.6,08/11/2023 16:31:04,9

20.28,240.7,7.67,19.34,21.53,239.6,08/11/2023 16:31:04,9

11.45,20.28,240.7,19.34,21.53,239.6,08/11/2023 16:31:04,9

20.28,240.7,8.14,19.34,21.53,239.6,08/11/2023 16:31:04,9

20.28,240.7,19.34,11.68,21.53,239.6,08/11/2023 16:31:04,9

11.41,20.28,240.7,19.34,21.53,239.6,08/11/2023 16:31:04,9

20.29,240.7,19.34,21.53,239.6,10.43,08/11/2023 16:31:04,9

12.12,240.7,19.32,21.53,239.6,20.29,08/11/2023 16:31:04,9

240.7,19.32,21.51,239.7,20.29,13.74,08/11/2023 16:31:05,9

10.09,240.7,19.32,21.51,239.7,20.29,08/11/2023 16:31:05,9

240.7,19.32,21.51,239.7,20.29,9.06,08/11/2023 16:31:05,9

20.29,7.27,240.7,19.32,21.51,239.7,08/11/2023 16:31:05,9

20.29,240.7,19.32,21.51,239.7,10.89,08/11/2023 16:31:05,9

13.36,21.51,239.7,20.29,240.7,19.32,08/11/2023 16:31:05,9

21.51,239.7,20.29,240.7,19.32,8.74,08/11/2023 16:31:05,9

10.86,240.7,19.32,21.51,239.7,20.29,08/11/2023 16:31:05,9

242,19.16,21.51,239.7,20.15,10.62,08/11/2023 16:31:06,9

19.16,12.19,21.47,240.9,20.15,242,08/11/2023 16:31:06,9

19.16,21.47,240.9,20.15,242,9.79,08/11/2023 16:31:06,9

11.04,242,19.16,21.47,240.9,20.15,08/11/2023 16:31:06,9

242,19.16,21.47,240.9,20.15,10.83,08/11/2023 16:31:06,9

6.31,20.15,242,19.16,21.47,240.9,08/11/2023 16:31:06,9

9.01,20.15,242,19.16,21.47,240.9,08/11/2023 16:31:06,9

11.16,20.15,242,19.16,21.47,240.9,08/11/2023 16:31:06,9

20.15,242,19.16,21.47,240.9,10.62,08/11/2023 16:31:07,9

9.94,20.15,242,19.16,21.47,240.9,08/11/2023 16:31:07,9

20.13,241.9,19.15,21.4,240.7,11.58,08/11/2023 16:31:07,9

13.33,241.9,19.15,21.4,240.7,20.13,08/11/2023 16:31:07,9

241.9,19.15,21.4,240.7,20.13,9.09,08/11/2023 16:31:07,9

11.08,20.13,241.9,19.15,21.4,240.7,08/11/2023 16:31:07,9

7.87,20.13,241.9,19.15,21.4,240.7,08/11/2023 16:31:07,9

alta,20.25,241.5,19.13,10.86,21.68,08/11/2023 16:31:12,9

12.24,240.4,20.25,241.5,19.13,21.68,08/11/2023 16:31:12,9

240.4,6.25,20.25,241.5,19.13,21.68,08/11/2023 16:31:12,9

240.4,20.25,241.5,19.13,21.68,11.53,08/11/2023 16:31:12,9

20.25,6.71,241.5,19.13,21.68,240.4,08/11/2023 16:31:12,9

10.39,20.25,241.5,19.13,21.68,240.4,08/11/2023 16:31:13,9

20.25,241.5,19.13,5.97,21.68,240.4,08/11/2023 16:31:13,9

20.25,241.5,19.13,21.68,240.4,10.18,08/11/2023 16:31:13,9

20.25,10.16,241.5,19.13,21.68,240.4,08/11/2023 16:31:13,9

20.25,241.5,19.13,21.68,240.4,11.97,08/11/2023 16:31:13,9

14.01,20.25,241.5,19.13,21.68,240.4,08/11/2023 16:31:13,9

20.25,12.9,241.5,19.13,21.68,240.4,08/11/2023 16:31:13,9

20.25,241.5,19.13,21.68,240.4,8.42,08/11/2023 16:31:13,9

20.25,241.5,19.13,21.68,240.4,7.86,08/11/2023 16:31:13,9

241.5,19.13,21.68,240.4,12.62,20.17,08/11/2023 16:31:13,9

10.43,241.6,19.07,21.62,240.5,20.17,08/11/2023 16:31:13,9

241.6,19.07,21.62,240.5,9.62,20.17,08/11/2023 16:31:13,9

241.6,19.07,21.62,240.5,11.43,20.17,08/11/2023 16:31:13,9

241.6,19.07,12.54,21.62,240.5,20.17,08/11/2023 16:31:13,9

241.6,19.07,21.62,240.5,9.73,20.17,08/11/2023 16:31:13,9

241.6,5.7,19.07,21.62,240.5,20.17,08/11/2023 16:31:13,9

241.6,19.07,21.62,240.5,20.17,10.72,08/11/2023 16:31:14,9

9.88,20.17,241.6,19.07,21.62,240.5,08/11/2023 16:31:14,9

8.04,20.17,241.6,19.07,21.62,240.5,08/11/2023 16:31:14,9

11.44,20.17,241.6,19.07,21.62,240.5,08/11/2023 16:31:14,9

20.17,241.6,19.07,13.48,21.62,240.5,08/11/2023 16:31:14,9

20.17,241.6,19.07,21.62,240.5,11.36,08/11/2023 16:31:14,9

13.19,20.17,241.6,19.07,21.62,240.5,08/11/2023 16:31:14,9

20.17,241.6,11.74,19.07,21.62,240.5,08/11/2023 16:31:14,9

6.97,20.17,241.6,19.07,21.62,240.5,08/11/2023 16:31:14,9

20.17,241.6,19.07,21.62,240.5,9.4,08/11/2023 16:31:14,9

8.65,20.17,241.6,19.07,21.62,240.5,08/11/2023 16:31:14,9

7.52,20.17,241.6,19.07,21.62,240.5,08/11/2023 16:31:14,9

20.17,241.6,11.7,19.09,21.62,240.5,08/11/2023 16:31:14,9

8.29,20.17,241.6,19.09,21.62,240.5,08/11/2023 16:31:14,9

9.2,20.17,241.6,19.09,21.62,240.5,08/11/2023 16:31:14,9

7.11,20.13,241.6,19.09,21.62,240.5,08/11/2023 16:31:14,9

11.12,20.13,241.6,19.09,21.62,240.5,08/11/2023 16:31:14,9

12.65,20.13,241.6,19.09,21.61,240.6,08/11/2023 16:31:15,9

11.5,20.13,241.6,19.09,21.61,240.6,08/11/2023 16:31:15,9

8.33,20.13,241.6,19.09,21.61,240.6,08/11/2023 16:31:15,9

10.64,20.13,241.6,19.09,21.61,240.6,08/11/2023 16:31:15,9

20.13,241.6,19.09,21.61,240.6,11.86,08/11/2023 16:31:15,9

20.13,9.03,241.6,19.09,21.61,240.6,08/11/2023 16:31:15,9

7.37,20.13,241.6,19.09,21.61,240.6,08/11/2023 16:31:15,9

20.13,241.6,19.09,21.61,240.6,10.06,08/11/2023 16:31:15,9

8.27,20.13,241.6,19.09,21.61,240.6,08/11/2023 16:31:15,9

20.13,241.6,19.09,21.61,240.6,7.14,08/11/2023 16:31:15,9

20.13,241.6,7.94,19.09,21.61,240.6,08/11/2023 16:31:15,9

20.13,241.6,19.09,21.61,240.6,9.8,08/11/2023 16:31:15,9

20.13,11.9,241.6,19.09,21.61,240.6,08/11/2023 16:31:15,9

9.45,20.13,241.6,19.09,21.61,240.6,08/11/2023 16:31:15,9

20.13,241.6,19.09,21.61,240.6,8.29,08/11/2023 16:31:15,9

13.01,241.6,19.09,21.61,240.6,20.13,08/11/2023 16:31:15,9

241.6,19.09,21.61,240.6,11.81,20.13,08/11/2023 16:31:15,9

12.49,241.6,19.09,21.61,240.6,20.19,08/11/2023 16:31:15,9

241.7,19.09,11.65,21.61,240.6,20.19,08/11/2023 16:31:15,9

241.7,19.09,21.61,240.6,20.19,7.72,08/11/2023 16:31:16,9

241.7,11.08,19.09,21.63,240.6,20.19,08/11/2023 16:31:16,9

241.7,19.09,21.63,240.6,13.38,20.19,08/11/2023 16:31:16,9

241.7,19.09,21.63,240.6,10.64,20.19,08/11/2023 16:31:16,9

12.06,241.7,19.09,21.63,240.6,20.19,08/11/2023 16:31:16,9

241.7,19.09,21.63,240.6,9.02,20.19,08/11/2023 16:31:16,9

9.68,241.7,19.09,21.63,240.6,20.19,08/11/2023 16:31:16,9

241.7,19.09,21.63,240.6,8.76,20.19,08/11/2023 16:31:16,9

241.7,19.09,21.63,240.6,10.81,20.19,08/11/2023 16:31:16,9

8.01,241.7,19.09,21.63,240.6,20.19,08/11/2023 16:31:16,9

241.7,9.81,19.09,21.63,240.6,20.19,08/11/2023 16:31:16,9

241.7,12.19,19.09,21.63,240.6,20.19,08/11/2023 16:31:16,9

241.7,19.09,21.63,240.6,20.19,8.65,08/11/2023 16:31:16,9

240.6,14.12,20.19,241.7,19.09,21.63,08/11/2023 16:31:16,9

240.6,20.19,241.7,11,19.09,21.63,08/11/2023 16:31:16,9

240.6,10.07,20.19,241.7,19.09,21.63,08/11/2023 16:31:16,9

11.25,240.6,20.19,241.7,19.09,21.63,08/11/2023 16:31:16,9

240.6,11.27,20.19,241.7,19.09,21.63,08/11/2023 16:31:16,9

240.6,9.51,20.19,241.7,19.09,21.63,08/11/2023 16:31:17,9

240.6,10.59,20.19,241.7,19.09,21.63,08/11/2023 16:31:17,9

240.6,13.17,20.19,241.7,19.09,21.63,08/11/2023 16:31:17,9

8.75,240.6,20.19,241.7,19.09,21.63,08/11/2023 16:31:17,9

240.6,20.19,10.12,241.7,19.09,21.63,08/11/2023 16:31:17,9

240.6,12.39,20.19,241.7,19.09,21.63,08/11/2023 16:31:17,9

240.6,20.19,241.7,19.09,21.63,11.47,08/11/2023 16:31:17,9

12.88,21.65,240.6,20.19,241.7,19.09,08/11/2023 16:31:17,9

21.65,240.6,20.19,241.7,19.09,6.78,08/11/2023 16:31:17,9

7.25,19.09,21.65,240.6,20.19,241.7,08/11/2023 16:31:17,9

19.09,21.65,240.6,20.19,241.7,9.94,08/11/2023 16:31:17,9

8.81,20.19,241.7,19.09,21.65,240.6,08/11/2023 16:31:17,9

10.5,20.19,241.7,19.09,21.65,240.6,08/11/2023 16:31:18,9

20.19,241.7,19.09,21.65,240.6,9.03,08/11/2023 16:31:18,9

10.27,21.65,240.6,20.19,241.7,19.09,08/11/2023 16:31:18,9

21.65,240.6,20.19,241.7,19.09,alta,08/11/2023 16:31:23,9

6.2,20.02,241.8,18.92,21.55,240.7,08/11/2023 16:31:23,9

12.16,20.02,241.8,18.92,21.55,240.7,08/11/2023 16:31:23,9

11.72,20.02,241.8,18.92,21.55,240.7,08/11/2023 16:31:23,9

11.04,20.02,241.8,18.92,21.55,240.7,08/11/2023 16:31:23,9

12.38,20.02,241.8,18.92,21.55,240.7,08/11/2023 16:31:23,9

13.39,20.02,241.8,19.1,21.55,240.7,08/11/2023 16:31:23,9

6.63,20.02,241.8,19.1,21.55,240.7,08/11/2023 16:31:23,9

20.02,241.8,19.1,21.55,240.7,11.44,08/11/2023 16:31:23,9

20.02,11.56,241.8,19.1,21.55,240.7,08/11/2023 16:31:23,9

20.02,241.8,19.1,21.55,12.3,240.7,08/11/2023 16:31:23,9

8.81,20.23,241.9,19.1,21.59,240.8,08/11/2023 16:31:24,9

20.23,10.68,241.9,19.1,21.59,240.8,08/11/2023 16:31:24,9

20.23,8.57,241.9,19.1,21.59,240.8,08/11/2023 16:31:24,9

20.23,7.01,241.9,19.1,21.59,240.8,08/11/2023 16:31:24,9

20.23,11.43,241.9,19.1,21.59,240.8,08/11/2023 16:31:24,9

7.27,20.23,241.9,19.1,21.59,240.8,08/11/2023 16:31:24,9

10.06,20.23,241.9,19.1,21.59,240.8,08/11/2023 16:31:24,9

20.23,241.9,19.1,21.59,240.8,7.99,08/11/2023 16:31:24,9

20.23,241.9,19.1,21.59,240.8,12.29,08/11/2023 16:31:24,9

20.23,241.9,19.1,21.59,240.8,14.4,08/11/2023 16:31:24,9

8.61,20.23,241.9,19.1,21.59,240.8,08/11/2023 16:31:24,9

20.23,241.9,19.1,21.59,240.8,8.74,08/11/2023 16:31:24,9

20.23,241.9,19.1,21.59,240.8,10.36,08/11/2023 16:31:24,9

10.18,20.23,241.9,19.1,21.59,240.8,08/11/2023 16:31:24,9

7.73,20.23,241.9,19.1,21.59,240.8,08/11/2023 16:31:25,9

20.23,241.9,19.1,12.26,21.59,240.8,08/11/2023 16:31:25,9

9.76,20.23,241.9,19.1,21.59,240.8,08/11/2023 16:31:25,9

20.23,241.9,10.52,19.1,21.59,240.8,08/11/2023 16:31:25,9

9.53,20.14,241.8,19.09,21.59,240.8,08/11/2023 16:31:25,9

9.89,20.14,241.8,19.09,21.59,240.8,08/11/2023 16:31:25,9

20.14,241.8,19.09,7.32,21.59,240.8,08/11/2023 16:31:25,9

20.14,241.8,19.09,7.9,21.59,240.8,08/11/2023 16:31:25,9

11.86,20.14,241.8,19.09,21.59,240.8,08/11/2023 16:31:25,9

9.05,20.14,241.8,19.09,21.59,240.8,08/11/2023 16:31:25,9

10.45,20.14,241.8,19.09,21.59,240.8,08/11/2023 16:31:25,9

14.25,20.14,241.8,19.09,21.59,240.8,08/11/2023 16:31:25,9

20.14,241.8,19.09,21.59,240.8,10.72,08/11/2023 16:31:25,9

20.14,241.8,19.09,9.54,21.59,240.8,08/11/2023 16:31:25,9

10.02,20.14,241.8,19.09,21.59,240.8,08/11/2023 16:31:25,9

7.02,20.14,241.8,19.09,21.59,240.8,08/11/2023 16:31:25,9

20.14,241.8,19.09,11.54,21.59,240.8,08/11/2023 16:31:25,9

20.14,241.8,19.09,21.59,240.8,10.94,08/11/2023 16:31:25,9

20.14,13.18,241.8,19.09,21.59,240.8,08/11/2023 16:31:25,9

7.72,20.14,241.8,19.09,21.59,240.8,08/11/2023 16:31:26,9

20.14,241.8,19.09,10.96,21.59,240.8,08/11/2023 16:31:26,9

20.14,241.8,19.09,21.59,240.8,10.43,08/11/2023 16:31:26,9

20.14,241.8,19.09,21.59,240.8,7.63,08/11/2023 16:31:26,9

20.14,241.8,19.09,11.95,21.59,240.8,08/11/2023 16:31:26,9

11.3,20.14,241.8,19.1,21.59,240.8,08/11/2023 16:31:26,9

20.14,241.8,19.1,21.59,240.8,10.43,08/11/2023 16:31:26,9

12.49,20.14,241.8,19.1,21.59,240.8,08/11/2023 16:31:26,9

20.14,241.8,19.1,21.59,240.8,11.59,08/11/2023 16:31:26,9

20.14,241.8,19.1,21.59,240.8,8.88,08/11/2023 16:31:26,9

7.99,20.18,241.8,19.1,21.61,240.7,08/11/2023 16:31:26,9

7.29,20.18,241.8,19.1,21.61,240.7,08/11/2023 16:31:26,9

20.18,241.8,19.1,21.61,11.18,240.7,08/11/2023 16:31:26,9

8.77,20.18,241.8,19.1,21.61,240.7,08/11/2023 16:31:26,9

20.18,241.8,19.1,21.61,240.7,15.19,08/11/2023 16:31:26,9

8.37,20.18,241.8,19.1,21.61,240.7,08/11/2023 16:31:26,9

20.18,241.8,19.1,21.61,240.7,10.15,08/11/2023 16:31:26,9

20.18,241.8,19.1,9.81,21.61,240.7,08/11/2023 16:31:26,9

20.18,241.8,19.1,21.61,240.7,11.48,08/11/2023 16:31:26,9

20.18,241.8,19.1,11.27,21.61,240.7,08/11/2023 16:31:26,9

10.44,20.18,241.8,19.1,21.61,240.7,08/11/2023 16:31:27,9

20.18,241.8,19.1,21.61,240.7,11.34,08/11/2023 16:31:27,9

20.18,241.8,19.1,21.61,240.7,9.42,08/11/2023 16:31:27,9

20.18,8.74,241.8,19.1,21.61,240.7,08/11/2023 16:31:27,9

8.72,20.18,241.8,19.1,21.61,240.7,08/11/2023 16:31:27,9

10.45,20.18,241.8,19.1,21.61,240.7,08/11/2023 16:31:27,9

10.76,20.18,241.8,19.1,21.61,240.7,08/11/2023 16:31:27,9

10.94,20.18,241.8,19.1,21.61,240.7,08/11/2023 16:31:27,9

11.9,20.18,241.8,19.1,21.61,240.7,08/11/2023 16:31:27,9

9.74,20.18,241.8,19.1,21.61,240.7,08/11/2023 16:31:27,9

10.34,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:27,9

8.94,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:27,9

12.18,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:27,9

11.81,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:27,9

20.17,12.44,241.8,19.06,21.58,240.6,08/11/2023 16:31:27,9

8.55,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:27,9

20.17,8.7,241.8,19.06,21.58,240.6,08/11/2023 16:31:27,9

10.18,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:27,9

7.93,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:27,9

11.7,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:28,9

12.51,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:28,9

20.17,241.8,19.06,21.58,240.6,10.03,08/11/2023 16:31:28,9

11.56,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:28,9

20.17,241.8,19.06,21.58,240.6,10.38,08/11/2023 16:31:28,9

20.17,241.8,19.06,21.58,240.6,13.61,08/11/2023 16:31:28,9

9.96,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:28,9

11.71,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:28,9

20.17,13.6,241.8,19.06,21.58,240.6,08/11/2023 16:31:28,9

9.72,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:28,9

20.17,241.8,19.06,21.58,240.6,9.98,08/11/2023 16:31:28,9

8,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:28,9

11.32,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:28,9

12.97,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:28,9

11.46,20.17,241.8,19.06,21.58,240.6,08/11/2023 16:31:28,9

20.17,241.8,19.06,21.58,9.51,240.6,08/11/2023 16:31:28,9

8.41,20.16,241.7,19.11,21.58,240.6,08/11/2023 16:31:29,9

10.6,20.16,241.7,19.11,21.58,240.6,08/11/2023 16:31:29,9

11.57,20.16,241.7,19.11,21.58,240.6,08/11/2023 16:31:29,9

10.99,20.16,241.7,19.11,21.58,240.6,08/11/2023 16:31:29,9

20.16,14.25,241.7,19.11,21.58,240.6,08/11/2023 16:31:29,9

14.63,20.16,241.7,19.11,21.58,240.6,08/11/2023 16:31:29,9

20.16,241.7,19.11,21.58,240.6,9.47,08/11/2023 16:31:29,9

20.16,241.7,19.11,21.58,240.6,8.48,08/11/2023 16:31:29,9

20.16,241.7,19.11,21.58,240.6,9.54,08/11/2023 16:31:29,9

20.16,241.7,19.11,10.94,21.58,240.6,08/11/2023 16:31:29,9

8.09,20.16,241.7,19.11,21.58,240.6,08/11/2023 16:31:29,9

alta,20.25,10.34,241.5,19.13,21.65,08/11/2023 16:31:34,9

240.4,20.25,241.5,19.13,21.65,12.1,08/11/2023 16:31:34,9

9.36,21.65,240.4,20.25,241.5,19.13,08/11/2023 16:31:34,9

21.65,240.4,20.25,241.5,19.13,14.77,08/11/2023 16:31:35,9

8.57,20.25,241.5,19.13,21.65,240.4,08/11/2023 16:31:35,9

20.25,241.5,19.13,21.65,240.4,8.34,08/11/2023 16:31:35,9

8.34,21.65,240.4,20.25,241.5,19.13,08/11/2023 16:31:35,9

21.64,240.4,20.19,241.5,19.12,6.63,08/11/2023 16:31:35,9

10.21,20.19,241.5,19.12,21.64,240.4,08/11/2023 16:31:35,9

20.19,241.5,19.12,21.64,240.4,8.93,08/11/2023 16:31:36,9

15.25,20.19,241.5,19.12,21.64,240.4,08/11/2023 16:31:36,9

20.19,241.5,19.12,21.64,240.4,11.68,08/11/2023 16:31:36,9

7.95,20.19,241.5,19.12,21.64,240.4,08/11/2023 16:31:36,9

20.19,241.5,19.12,21.64,240.4,12.41,08/11/2023 16:31:36,9

20.19,241.5,19.12,21.64,240.4,8.84,08/11/2023 16:31:36,9

21.64,240.4,20.19,241.5,10.15,19.12,08/11/2023 16:31:36,9

21.64,240.4,7.33,20.18,241.6,19.12,08/11/2023 16:31:36,9

10.57,21.64,240.4,20.18,241.6,19.12,08/11/2023 16:31:36,9

21.64,240.4,9.31,20.18,241.6,19.12,08/11/2023 16:31:36,9

21.64,240.4,20.18,241.6,19.12,5.63,08/11/2023 16:31:36,9

9.54,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:36,9

15.12,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:36,9

7.58,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:36,9

8.64,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:36,9

20.18,241.6,19.12,21.64,240.4,9.58,08/11/2023 16:31:36,9

20.18,241.6,19.12,21.64,240.4,8.52,08/11/2023 16:31:36,9

8.88,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:37,9

20.18,241.6,19.12,21.64,240.4,10.04,08/11/2023 16:31:37,9

20.18,241.6,19.12,21.64,240.4,11.28,08/11/2023 16:31:37,9

20.18,241.6,9.31,19.12,21.64,240.4,08/11/2023 16:31:37,9

20.18,12.08,241.6,19.12,21.64,240.4,08/11/2023 16:31:37,9

9.99,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:37,9

10.51,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:37,9

9.18,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:37,9

20.18,241.6,11.49,19.12,21.64,240.4,08/11/2023 16:31:37,9

9.92,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:37,9

8.22,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:37,9

10.78,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:37,9

9.82,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:37,9

13.11,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:37,9

11.26,20.18,241.6,19.12,21.64,240.4,08/11/2023 16:31:37,9

11.71,20.2,241.5,19.09,21.58,240.6,08/11/2023 16:31:38,9

12.06,20.2,241.5,19.09,21.58,240.6,08/11/2023 16:31:38,9

10.33,20.2,241.5,19.09,21.58,240.6,08/11/2023 16:31:38,9

20.2,241.5,19.09,21.58,240.6,7.74,08/11/2023 16:31:38,9

20.2,241.5,19.09,21.58,240.6,10.03,08/11/2023 16:31:38,9

13.9,20.2,241.5,19.09,21.58,240.6,08/11/2023 16:31:38,9

20.2,241.5,19.09,21.58,240.6,12.11,08/11/2023 16:31:38,9

241.5,19.09,21.58,240.6,20.2,8.48,08/11/2023 16:31:38,9

240.6,20.2,241.5,19.09,21.58,8.64,08/11/2023 16:31:38,9

240.6,9,20.2,241.5,19.09,21.58,08/11/2023 16:31:38,9

240.6,20.2,9.92,241.5,19.09,21.58,08/11/2023 16:31:38,9

240.6,20.2,241.5,19.09,21.58,10.32,08/11/2023 16:31:38,9

20.2,10.62,241.5,19.09,21.58,240.6,08/11/2023 16:31:38,9

11.13,20.2,241.5,19.09,21.58,240.6,08/11/2023 16:31:38,9

12.6,20.2,241.5,19.09,21.58,240.6,08/11/2023 16:31:38,9

9.88,20.2,241.5,19.09,21.58,240.6,08/11/2023 16:31:38,9

20.2,241.5,19.09,10.82,21.58,240.6,08/11/2023 16:31:38,9

20.2,241.5,19.09,21.58,240.6,10.84,08/11/2023 16:31:38,9

20.2,241.5,19.09,5.06,21.58,240.6,08/11/2023 16:31:38,9

10.42,20.2,243.1,18.92,21.34,241.9,08/11/2023 16:31:39,9

11.85,20.2,243.1,18.92,21.34,241.9,08/11/2023 16:31:39,9

11.77,20.2,243.1,18.92,21.34,241.9,08/11/2023 16:31:39,9

8.31,20.2,243.1,18.92,21.34,241.9,08/11/2023 16:31:39,9

20.2,243.1,18.92,21.34,241.9,8.19,08/11/2023 16:31:39,9

9.65,20.2,243.1,18.92,21.34,241.9,08/11/2023 16:31:39,9

9.85,20.2,243.1,18.92,21.34,241.9,08/11/2023 16:31:39,9

20.2,243.1,18.92,21.34,241.9,10.67,08/11/2023 16:31:39,9

20.2,243.1,18.92,21.34,241.9,13.01,08/11/2023 16:31:39,9

20.2,243.1,18.92,21.34,241.9,10.22,08/11/2023 16:31:39,9

9.11,20.2,243.1,18.92,21.34,241.9,08/11/2023 16:31:39,9

20.2,243.1,18.92,21.34,241.9,9.57,08/11/2023 16:31:39,9

20.2,243.1,18.92,21.34,241.9,10.09,08/11/2023 16:31:39,9

20.2,243.1,18.92,21.34,241.9,9.8,08/11/2023 16:31:39,9

20.2,243.1,18.92,21.34,241.9,11.62,08/11/2023 16:31:39,9

9.76,20.2,243.1,18.92,21.34,241.9,08/11/2023 16:31:39,9

10.86,20.2,243.1,18.92,21.34,241.9,08/11/2023 16:31:39,9

10.16,20.2,243.1,18.92,21.34,241.9,08/11/2023 16:31:39,9

20.2,243.1,18.92,21.34,241.9,11.48,08/11/2023 16:31:39,9

20.2,243.1,18.92,9.66,21.34,241.9,08/11/2023 16:31:39,9

11.36,20.2,243.1,18.92,21.34,241.9,08/11/2023 16:31:40,9

20.2,243.1,8.62,18.92,21.34,241.9,08/11/2023 16:31:40,9

20.2,243.1,18.92,21.34,241.9,9.18,08/11/2023 16:31:40,9

21.34,241.9,9.17,20.2,243.1,18.92,08/11/2023 16:31:40,9

21.34,241.9,8.91,20.2,243.1,18.75,08/11/2023 16:31:40,9

11.45,21.34,241.9,20.2,243.1,18.75,08/11/2023 16:31:40,9

21.34,241.9,12.54,20.2,243.1,18.75,08/11/2023 16:31:40,9

21.34,241.9,20.2,243.1,18.75,8.34,08/11/2023 16:31:40,9

alta,10.54,19.78,243.6,18.44,21,08/11/2023 16:31:45,9

242.4,10.08,19.78,243.6,18.44,21,08/11/2023 16:31:45,9

242.4,7.5,19.78,243.6,18.44,21,08/11/2023 16:31:45,9

9.4,242.4,19.78,243.6,18.44,21,08/11/2023 16:31:45,9

242.4,19.78,243.6,18.44,21,7.31,08/11/2023 16:31:45,9

242.4,10.22,20.23,243.6,18.9,21.31,08/11/2023 16:31:45,9

9.63,242.4,20.23,243.6,18.9,21.31,08/11/2023 16:31:45,9

242.4,8.22,20.23,243.6,18.9,21.31,08/11/2023 16:31:45,9

242.4,8.48,20.23,243.6,18.9,21.31,08/11/2023 16:31:45,9

