Current_1,Acceleration,Voltage_1,Current_2,Voltage_2,Current_3,Voltage_3,Power,formattedTimestamp,stringPersonalizado

7.04,19.96,243.6,19.03,244.4,21.09,242.5,9136.7,14/11/2023 17:12:00,16

19.96,243.6,19.03,244.4,21.09,242.5,9136.7,9.6,14/11/2023 17:12:00,16

19.96,10.07,243.6,19.03,244.4,21.09,242.5,9136.7,14/11/2023 17:12:00,16

10.27,19.96,243.6,19.03,244.4,21.09,242.5,9136.7,14/11/2023 17:12:00,16

9.93,19.82,243.6,19.03,244.4,21.09,242.5,9111.7,14/11/2023 17:12:00,16

19.82,243.6,8.18,19.03,244.4,21.09,242.5,9111.7,14/11/2023 17:12:00,16

11.71,8.34,247.1,7.71,248,9.2,245.6,3535.7,14/11/2023 17:12:05,16

9.22,8.34,247.1,7.71,248,9.2,245.6,3535.7,14/11/2023 17:12:05,16

9.4,8.34,247.1,7.71,248,9.2,245.6,3535.7,14/11/2023 17:12:05,16

8.34,247.1,7.71,248,9.2,245.6,3535.7,11.19,14/11/2023 17:12:05,16

8.34,247.1,7.71,248,9.2,245.6,8.32,3535.7,14/11/2023 17:12:05,16

11.29,8.34,247.1,7.71,248,9.48,246,3564.3,14/11/2023 17:12:05,16

8.34,247.1,12.79,7.71,248,9.48,246,3564.3,14/11/2023 17:12:05,16

11.12,8.34,247.1,7.71,248,9.48,246,3564.3,14/11/2023 17:12:06,16

8.34,247.1,10.68,7.71,248,9.48,246,3564.3,14/11/2023 17:12:06,16

10.7,8.34,247.1,7.71,248,9.48,246,3564.3,14/11/2023 17:12:06,16

9.58,8.34,247.1,7.71,248,9.48,246,3564.3,14/11/2023 17:12:06,16

10.28,8.34,247.1,7.71,248,9.48,246,3564.3,14/11/2023 17:12:06,16

8.34,247.1,7.71,248,9.48,246,3564.3,10.25,14/11/2023 17:12:06,16

9.94,8.34,247.1,7.71,248,9.48,246,3564.3,14/11/2023 17:12:06,16

8.34,247.1,7.71,248,9.48,246,3564.3,8.44,14/11/2023 17:12:06,16

8.88,8.34,247.1,7.71,248,9.48,246,3564.3,14/11/2023 17:12:06,16

12.14,8.34,247.1,7.71,248,9.48,246,3564.3,14/11/2023 17:12:06,16

11.07,8.34,247.1,7.71,248,9.48,246,3564.3,14/11/2023 17:12:06,16

8.34,9.6,247.1,7.71,248,9.48,246,3564.3,14/11/2023 17:12:06,16

10.47,8.34,247.1,7.71,248,9.48,246,3564.3,14/11/2023 17:12:06,16

9.1,8.34,247.1,7.71,248,9.48,246,3564.3,14/11/2023 17:12:06,16

8.34,247.1,7.71,248,9.48,246,8.64,3564.3,14/11/2023 17:12:06,16

8.34,247.1,7.71,248,9.48,246,3564.3,10.76,14/11/2023 17:12:06,16

8.34,247.1,7.71,248,9.48,246,3564.3,9.92,14/11/2023 17:12:06,16

8.34,247.1,7.71,248,9.48,246,3564.3,11.24,14/11/2023 17:12:06,16

9.89,13.59,247.1,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

8.11,13.59,247.1,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

13.59,9,247.1,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

9.84,13.59,247.1,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

13.59,247.1,12.59,246.3,10.63,16.01,243.9,6140.7,14/11/2023 17:12:07,16

7.31,13.59,245.5,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

13.59,245.5,12.59,246.3,16.01,243.9,6140.7,12.36,14/11/2023 17:12:07,16

13.59,245.5,9.36,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

13.59,245.5,12.59,246.3,11.47,16.01,243.9,6140.7,14/11/2023 17:12:07,16

13.59,245.5,12.59,246.3,16.01,243.9,6140.7,10.32,14/11/2023 17:12:07,16

13.15,13.59,245.5,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

13.59,245.5,12.59,246.3,16.01,243.9,8.18,6140.7,14/11/2023 17:12:07,16

13.59,245.5,12.59,246.3,16.01,12.73,243.9,6140.7,14/11/2023 17:12:07,16

13.59,245.5,12.59,246.3,16.01,243.9,10.17,6140.7,14/11/2023 17:12:07,16

11.61,13.59,245.5,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

10.18,13.59,245.5,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

12.16,13.59,245.5,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

11.57,13.59,245.5,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

8.49,13.59,245.5,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

8.31,13.59,245.5,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:07,16

8.7,13.59,245.5,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:08,16

10.54,13.59,245.5,12.59,246.3,16.01,243.9,6140.7,14/11/2023 17:12:08,16

13.59,245.5,12.59,246.3,16.01,243.9,10.2,6140.7,14/11/2023 17:12:08,16

13.59,245.5,12.59,246.3,16.01,243.9,6140.7,10.98,14/11/2023 17:12:08,16

8.77,19.24,243.3,18.36,244.2,16.01,243.9,8114.3,14/11/2023 17:12:08,16

8.81,19.24,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:08,16

8.02,19.24,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:08,16

19.24,243.3,18.36,244.2,20.72,242.2,8828.7,8.12,14/11/2023 17:12:08,16

19.24,11.26,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:08,16

8.32,19.24,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:08,16

10.92,19.24,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:08,16

19.24,8.84,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:08,16

9.54,19.24,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:08,16

9.21,19.24,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:08,16

10.11,19.24,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:08,16

19.24,6.65,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:09,16

19.24,243.3,18.36,9.08,244.2,20.72,242.2,8828.7,14/11/2023 17:12:09,16

9.33,19.24,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:09,16

12,19.24,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:09,16

5.72,19.24,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:09,16

9.11,19.24,243.3,18.36,244.2,20.72,242.2,8828.7,14/11/2023 17:12:09,16

19.24,243.3,18.36,244.2,20.72,242.2,8828.7,10.83,14/11/2023 17:12:09,16

19.24,243.3,18.36,244.2,20.72,242.2,8828.7,12.89,14/11/2023 17:12:09,16

19.24,243.3,18.36,244.2,20.72,242.2,8828.7,9.1,14/11/2023 17:12:09,16

10.22,19.24,243.3,19.06,244,20.72,242.2,8888.3,14/11/2023 17:12:09,16

19.24,243.3,9.06,19.06,244,20.72,242.2,8888.3,14/11/2023 17:12:09,16

19.24,10.7,243.3,19.06,244,20.72,242.2,8888.3,14/11/2023 17:12:09,16

11.76,19.24,243.3,19.06,244,20.72,242.2,8888.3,14/11/2023 17:12:09,16

9.24,19.24,243.3,19.06,244,20.72,242.2,8888.3,14/11/2023 17:12:09,16

8.69,19.96,243.1,19.06,244,20.72,242.2,9063.5,14/11/2023 17:12:09,16

19.96,8.89,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:09,16

10.61,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:09,16

19.96,243.1,19.06,7.77,244,21.22,242.1,9141.7,14/11/2023 17:12:09,16

13.37,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:09,16

9.87,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

10.5,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

10.7,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

9.64,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

8.23,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

8.78,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

8.59,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

10.69,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

19.96,243.1,19.06,244,21.22,242.1,9141.7,8.3,14/11/2023 17:12:10,16

5.17,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

10.44,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

19.96,243.1,9.34,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

19.96,7.9,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

12.83,19.96,243.1,19.06,244,21.22,242.1,9141.7,14/11/2023 17:12:10,16

10.57,19.98,243.2,19.08,244,21.22,242.1,9157.3,14/11/2023 17:12:10,16

19.98,243.2,19.08,244,9.46,21.28,242.1,9161.6,14/11/2023 17:12:10,16

19.98,243.2,19.08,244,21.28,242.1,9161.6,13.18,14/11/2023 17:12:10,16

19.98,243.2,19.08,244,21.28,242.1,9161.6,9.83,14/11/2023 17:12:10,16

19.98,9.92,243.2,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:10,16

9.15,19.98,243.2,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:11,16

19.98,8.08,243.2,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:11,16

19.98,243.2,19.08,244,21.28,9.96,242.1,9161.6,14/11/2023 17:12:11,16

9.88,19.98,243.2,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:11,16

12.95,19.98,243.2,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:11,16

12.21,19.98,243.2,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:11,16

8.71,19.98,243.2,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:11,16

19.98,243.2,19.08,244,21.28,242.1,12.85,9161.6,14/11/2023 17:12:11,16

19.98,243.2,11.44,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:11,16

9.17,19.98,243.2,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:11,16

19.98,243.2,9.5,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:11,16

8.55,19.98,243.2,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:11,16

9.63,19.98,243.2,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:11,16

19.98,243.2,19.08,244,21.28,242.1,9161.6,12.39,14/11/2023 17:12:11,16

10.58,19.98,243.2,19.08,244,21.28,242.1,9161.6,14/11/2023 17:12:11,16

19.98,243.2,13.64,19.08,244.2,21.28,242.1,9158.2,14/11/2023 17:12:12,16

19.98,243.2,19.08,244.2,21.28,242.1,9158.2,8.31,14/11/2023 17:12:12,16

19.98,243.2,19.08,244.2,21.28,242.1,9158.2,8.97,14/11/2023 17:12:12,16

13.17,19.96,243.2,19.08,244.2,21.28,242.1,9155,14/11/2023 17:12:12,16

10,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

11.51,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

19.96,10.63,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

9.7,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

19.96,7.58,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

19.96,10.69,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

10.25,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

8.28,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

10.71,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

11.69,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

12.28,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

10.29,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

11.89,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

8.21,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:12,16

19.96,243.2,10.13,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:13,16

13.91,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:13,16

9.62,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:13,16

12.82,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:13,16

19.96,243.2,10.51,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:13,16

10.64,19.96,243.2,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:13,16

19.96,243.2,8.68,19.08,244.2,21.21,242.2,9150.5,14/11/2023 17:12:13,16

10.77,20,243.4,19.08,244.2,21.21,242.2,9154.3,14/11/2023 17:12:13,16

20,243.4,19.08,244.2,9.43,21.21,242.2,9154.3,14/11/2023 17:12:13,16

20,243.4,10.32,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:13,16

20,11.03,243.4,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:13,16

5.23,20,243.4,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:13,16

10.36,20,243.4,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:13,16

20,243.4,4.7,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:13,16

20,243.4,19.06,10.34,244.2,21.25,242.3,9155.5,14/11/2023 17:12:13,16

20,8.17,243.4,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:13,16

8.31,20,243.4,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:14,16

10.59,20,243.4,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:14,16

20,243.4,19.06,10.43,244.2,21.25,242.3,9155.5,14/11/2023 17:12:14,16

20,243.4,19.06,244.2,10.66,21.25,242.3,9155.5,14/11/2023 17:12:14,16

10.7,20,243.4,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:14,16

20,243.4,19.06,244.2,10.31,21.25,242.3,9155.5,14/11/2023 17:12:14,16

20,243.4,10.49,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:14,16

20,243.4,19.06,244.2,8.88,21.25,242.3,9155.5,14/11/2023 17:12:14,16

11.18,20,243.4,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:14,16

11.92,20,243.4,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:14,16

8.89,20,243.4,19.06,244.2,21.25,242.3,9155.5,14/11/2023 17:12:14,16

10.23,20,243.4,19.08,244.2,21.25,242.3,9155.3,14/11/2023 17:12:14,16

20,9.02,243.4,19.08,244.2,21.25,242.2,9156.7,14/11/2023 17:12:14,16

10.41,20,243.4,19.08,244.2,21.25,242.2,9156.7,14/11/2023 17:12:14,16

10.87,19.98,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:14,16

8.48,19.98,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:14,16

19.98,243.3,9.08,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

7.2,19.98,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

10.35,19.98,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

19.98,243.3,19.08,244.2,8.66,21.25,242.2,9158.6,14/11/2023 17:12:15,16

10.82,19.98,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

19.98,8.84,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

13.03,19.98,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

9.45,19.98,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

19.98,13.19,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

19.98,243.3,8.66,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

19.98,243.3,19.08,244.2,21.25,242.2,9158.6,7.97,14/11/2023 17:12:15,16

10.71,19.98,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

8.53,19.98,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

19.98,243.3,9.64,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

12.55,19.98,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

10.3,19.98,243.3,19.08,244.2,21.25,242.2,9158.6,14/11/2023 17:12:15,16

9.76,19.78,243.2,19.08,244.2,21.25,242.2,9112.4,14/11/2023 17:12:15,16

19.78,243.2,19.08,11.09,244.2,21.25,242.2,9112.4,14/11/2023 17:12:15,16

6.31,19.78,243.2,18.91,244.2,21.25,242.2,9098.4,14/11/2023 17:12:16,16

19.78,9.05,243.2,18.91,244.2,20.93,242.2,9059.4,14/11/2023 17:12:16,16

7.97,19.78,243.2,18.91,244.2,20.93,242.2,9059.4,14/11/2023 17:12:16,16

11.54,19.78,243.2,18.91,244.2,20.93,242.2,9059.4,14/11/2023 17:12:16,16

11.39,19.78,243.2,18.91,244.2,20.93,242.2,9059.4,14/11/2023 17:12:16,16

8.61,19.78,243.2,18.91,244.2,20.93,242.2,9059.4,14/11/2023 17:12:16,16

10.32,8.36,246.9,7.61,247.7,9.52,245.7,3573,14/11/2023 17:12:21,16

9.3,8.36,246.9,7.61,247.7,9.52,245.7,3573,14/11/2023 17:12:21,16

8.36,10.06,246.9,7.61,247.7,9.52,245.7,3573,14/11/2023 17:12:21,16

10.21,8.36,246.9,7.61,247.7,9.52,245.7,3573,14/11/2023 17:12:21,16

8.36,246.9,7.61,247.7,9.52,245.7,3573,9.35,14/11/2023 17:12:21,16

9.71,8.36,246.9,7.61,247.7,9.52,245.7,3573,14/11/2023 17:12:21,16

9.41,8.36,246.9,7.61,247.7,9.52,245.7,3573,14/11/2023 17:12:21,16

8.77,8.36,246.9,7.61,247.7,9.52,245.7,3573,14/11/2023 17:12:21,16

8.36,11.75,246.9,7.61,247.7,9.52,245.7,3573,14/11/2023 17:12:21,16

12.84,8.36,246.9,7.61,247.7,9.52,245.7,3573,14/11/2023 17:12:22,16

11.37,8.36,246.9,7.61,247.7,9.52,245.7,3573,14/11/2023 17:12:22,16

9.64,8.36,246.9,7.61,247.7,9.52,245.7,3573,14/11/2023 17:12:22,16

12.7,245.6,11.64,246.6,15.04,244.2,5722.4,10.39,14/11/2023 17:12:22,16

245.6,11.64,246.6,15.04,244.2,5722.4,9.77,12.7,14/11/2023 17:12:22,16

245.6,13.89,11.64,246.6,15.04,244.2,5722.4,12.7,14/11/2023 17:12:22,16

245.6,11.64,246.6,9.5,15.04,244.2,5722.4,12.7,14/11/2023 17:12:22,16

245.6,11.64,8.99,246.6,15.04,244.2,5722.4,12.7,14/11/2023 17:12:22,16

245.6,11.64,246.6,15.04,244.2,5722.4,10.24,12.7,14/11/2023 17:12:22,16

245.6,11.64,246.6,15.04,244.2,9.89,5722.4,12.7,14/11/2023 17:12:22,16

245.6,10.42,11.64,246.6,15.04,244.2,5722.4,12.7,14/11/2023 17:12:23,16

245.6,11.64,246.6,15.04,244.2,5722.4,12.7,7.55,14/11/2023 17:12:23,16

13.76,246.6,15.04,244.2,5722.4,12.7,245.6,11.64,14/11/2023 17:12:23,16

246.6,15.04,244.2,5722.4,8.55,12.7,245.6,11.64,14/11/2023 17:12:23,16

246.6,15.04,244.2,5722.4,12.7,245.6,11.64,9.2,14/11/2023 17:12:23,16

12.7,245.6,11.64,246.6,15.04,244.2,5722.4,10.82,14/11/2023 17:12:23,16

8.62,12.7,245.6,11.64,246.6,15.04,244.2,5722.4,14/11/2023 17:12:23,16

12.7,245.6,8.68,11.64,246.6,15.04,244.2,5722.4,14/11/2023 17:12:23,16

12.7,9.91,245.6,11.64,246.6,15.04,244.2,5722.4,14/11/2023 17:12:23,16

8.94,12.7,245.6,11.64,246.6,15.04,244.2,5722.4,14/11/2023 17:12:23,16

6.7,12.7,245.6,11.64,246.6,15.04,244.2,5722.4,14/11/2023 17:12:23,16

8.77,19.01,243.7,18.07,244.6,20.52,242.6,8728.3,14/11/2023 17:12:23,16

19.01,243.7,18.07,244.6,20.52,242.6,8728.3,10.83,14/11/2023 17:12:23,16

19.01,243.7,18.07,244.6,12.53,20.52,242.6,8728.3,14/11/2023 17:12:23,16

19.01,243.7,18.07,244.6,9.17,20.52,242.6,8728.3,14/11/2023 17:12:23,16

19.01,243.7,18.07,244.6,20.52,242.6,8.53,8728.3,14/11/2023 17:12:23,16

9.54,19.01,243.7,18.07,244.6,20.52,242.6,8728.3,14/11/2023 17:12:24,16

19.01,243.7,18.07,244.6,20.52,242.6,8728.3,11.39,14/11/2023 17:12:24,16

243.7,18.07,9.98,244.6,20.52,242.6,8728.3,19.01,14/11/2023 17:12:24,16

243.7,7.93,18.07,244.6,20.52,242.6,8728.3,19.01,14/11/2023 17:12:24,16

243.7,18.07,244.6,20.52,242.6,8728.3,11.9,19.01,14/11/2023 17:12:24,16

243.7,6.61,18.07,244.6,20.52,242.6,8728.3,19.01,14/11/2023 17:12:24,16

9.64,243.7,18.07,244.6,20.52,242.6,8728.3,19.01,14/11/2023 17:12:24,16

243.7,18.07,244.6,20.52,242.6,8728.3,11.91,19.01,14/11/2023 17:12:24,16

243.7,18.07,244.6,20.52,242.6,8728.3,10.6,19.01,14/11/2023 17:12:24,16

243.7,18.07,244.6,20.52,242.6,8728.3,10.32,19.01,14/11/2023 17:12:24,16

12.38,243.7,18.07,244.6,20.52,242.6,8728.3,19.01,14/11/2023 17:12:24,16

243.7,18.07,244.6,20.52,242.6,8728.3,8.46,19.01,14/11/2023 17:12:24,16

243.7,8.73,18.07,244.6,20.52,242.6,8728.3,19.01,14/11/2023 17:12:24,16

7.56,243.7,18.07,244.6,20.52,242.6,8728.3,19.01,14/11/2023 17:12:24,16

10.52,243.7,18.07,244.6,20.52,242.6,8728.3,19.01,14/11/2023 17:12:24,16

9.08,243.7,19.08,244.3,20.52,242.6,8798.7,19.01,14/11/2023 17:12:24,16

243.7,19.08,244.3,20.52,242.6,8798.7,19.01,10.14,14/11/2023 17:12:24,16

8.8,243.7,19.08,244.3,20.52,242.6,8798.7,19.01,14/11/2023 17:12:24,16

243.7,19.08,244.3,20.52,242.6,8798.7,13.6,19.01,14/11/2023 17:12:24,16

243.7,19.08,8.65,244.3,20.52,242.6,8798.7,19.89,14/11/2023 17:12:25,16

243.4,10.93,19.08,244.3,21.07,242.3,9112.6,19.89,14/11/2023 17:12:25,16

243.4,8.64,19.08,244.3,21.07,242.3,9112.6,19.89,14/11/2023 17:12:25,16

243.4,19.08,244.3,21.07,242.3,9112.6,8.09,19.89,14/11/2023 17:12:25,16

243.4,19.08,244.3,21.07,242.3,9112.6,12.61,19.89,14/11/2023 17:12:25,16

9.92,243.4,19.08,244.3,21.07,242.3,9112.6,19.89,14/11/2023 17:12:25,16

243.4,8.07,19.08,244.3,21.07,242.3,9112.6,19.89,14/11/2023 17:12:25,16

243.4,19.08,244.3,21.07,242.3,9112.6,10.58,19.89,14/11/2023 17:12:25,16

10.08,243.4,19.08,244.3,21.07,242.3,9112.6,19.89,14/11/2023 17:12:25,16

243.4,19.08,7.49,244.3,21.07,242.3,9112.6,19.89,14/11/2023 17:12:25,16

9.78,243.4,19.08,244.3,21.07,242.3,9112.6,19.89,14/11/2023 17:12:25,16

243.4,9.28,19.08,244.3,21.07,242.3,9112.6,19.89,14/11/2023 17:12:25,16

9.09,243.4,19.08,244.3,21.07,242.3,9112.6,19.89,14/11/2023 17:12:25,16

243.4,19.08,244.3,21.07,242.3,9112.6,10.19,19.89,14/11/2023 17:12:25,16

243.4,19.08,244.3,21.07,242.3,9112.6,11.68,19.89,14/11/2023 17:12:25,16

6.87,243.4,19.08,244.3,21.07,242.3,9112.6,19.89,14/11/2023 17:12:25,16

243.4,8.96,19.08,244.3,21.07,242.3,9112.6,19.89,14/11/2023 17:12:26,16

243.4,19.08,244.3,21.07,242.3,9112.6,13.23,19.89,14/11/2023 17:12:26,16

243.4,19.08,244.3,21.07,242.3,9112.6,19.89,9.62,14/11/2023 17:12:26,16

243.4,19.08,244.3,21.07,242.3,9112.6,8.46,19.96,14/11/2023 17:12:26,16

243.4,19.08,244.3,21.07,242.3,9130.3,9.45,19.96,14/11/2023 17:12:26,16

243.4,10.72,19.15,244.2,21.12,242.3,9144.1,19.96,14/11/2023 17:12:26,16

243.4,19.15,244.2,21.12,242.3,9144.1,19.96,8.61,14/11/2023 17:12:26,16

10.19,21.12,242.3,9144.1,19.96,243.4,19.15,244.2,14/11/2023 17:12:26,16

21.12,242.3,9144.1,11.31,19.96,243.4,19.15,244.2,14/11/2023 17:12:26,16

21.12,242.3,9144.1,19.96,243.4,8.86,19.15,244.2,14/11/2023 17:12:26,16

10.91,21.12,242.3,9144.1,19.96,243.4,19.15,244.2,14/11/2023 17:12:26,16

21.12,242.3,9144.1,19.96,243.4,19.15,7.51,244.2,14/11/2023 17:12:26,16

21.12,242.3,9144.1,19.96,9.14,243.4,19.15,244.2,14/11/2023 17:12:26,16

21.12,242.3,9144.1,9.11,19.96,243.4,19.15,244.2,14/11/2023 17:12:26,16

21.12,242.3,9144.1,19.96,243.4,10.51,19.15,244.2,14/11/2023 17:12:26,16

9.73,21.12,242.3,9144.1,19.96,243.4,19.15,244.2,14/11/2023 17:12:26,16

21.12,242.3,9144.1,11.66,19.96,243.4,19.15,244.2,14/11/2023 17:12:26,16

21.12,242.3,9144.1,10.04,19.96,243.4,19.15,244.2,14/11/2023 17:12:26,16

21.12,242.3,9144.1,11.98,19.96,243.4,19.15,244.2,14/11/2023 17:12:26,16

21.12,242.3,9144.1,13.15,19.96,243.4,19.15,244.2,14/11/2023 17:12:27,16

10.9,21.12,242.3,9144.1,19.96,243.4,19.15,244.2,14/11/2023 17:12:27,16

21.12,242.3,9144.1,19.96,8.61,243.4,19.15,244.2,14/11/2023 17:12:27,16

21.12,242.3,9144.1,19.96,243.4,19.15,244.2,8.77,14/11/2023 17:12:27,16

11.2,21.12,242.3,9144.1,19.96,243.4,19.15,244.2,14/11/2023 17:12:27,16

21.12,242.3,9144.1,13.49,19.96,243.4,19.18,244.2,14/11/2023 17:12:27,16

8.82,21.12,242.3,9146.4,19.96,243.4,19.18,244.2,14/11/2023 17:12:27,16

